,steamid,appid,playtime_forever
982,76561198090536917,400,543
983,76561198090536917,12750,432
984,76561198090536917,550,654
985,76561198090536917,24960,537
986,76561198090536917,8930,10530
987,76561198090536917,47870,645
988,76561198090536917,620,2072
989,76561198090536917,204340,551
990,76561198090536917,22380,4188
991,76561198090536917,104900,215
992,76561198090536917,49520,8355
993,76561198090536917,205790,0
994,76561198090536917,57690,157
995,76561198090536917,223470,262
996,76561198090536917,214510,0
997,76561198090536917,227300,15174
998,76561198090536917,6370,432
999,76561198090536917,109600,4584
1000,76561198090536917,212500,0
1001,76561198090536917,218230,2019
1002,76561198090536917,1083500,0
1003,76561198090536917,230410,1206
1004,76561198090536917,238960,4508
1005,76561198090536917,271290,221
1006,76561198090536917,224260,1610
1007,76561198090536917,233450,517
1008,76561198090536917,44350,160
1009,76561198090536917,210770,81
1010,76561198090536917,234650,81
1011,76561198090536917,35450,96
1012,76561198090536917,35720,0
1013,76561198090536917,242760,1359
1014,76561198090536917,251570,541
1015,76561198090536917,252950,97000
1016,76561198090536917,219990,2006
1017,76561198090536917,262060,2843
1018,76561198090536917,108600,594
1019,76561198090536917,270550,82
1020,76561198090536917,57300,0
1021,76561198090536917,239200,13
1022,76561198090536917,273110,811
1023,76561198090536917,222880,4150
1024,76561198090536917,278360,128
1025,76561198090536917,285160,0
1026,76561198090536917,301520,43
1027,76561198090536917,304930,477
1028,76561198090536917,310560,113
1029,76561198090536917,291480,1609
1030,76561198090536917,227940,53
1031,76561198090536917,314970,5
1032,76561198090536917,317400,0
1033,76561198090536917,321040,2868
1034,76561198090536917,238320,81
1035,76561198090536917,261640,0
1036,76561198090536917,10,553
1037,76561198090536917,80,5
1038,76561198090536917,100,0
1039,76561198090536917,240,145
1040,76561198090536917,730,67605
1041,76561198090536917,305620,2606
1042,76561198090536917,215470,827
1043,76561198090536917,335300,10748
1044,76561198090536917,342200,0
1045,76561198090536917,363970,507
1046,76561198090536917,364470,161
1047,76561198090536917,365360,2038
1048,76561198090536917,367450,84
1049,76561198090536917,367520,1866
1050,76561198090536917,322330,5241
1051,76561198090536917,372800,8
1052,76561198090536917,383180,222
1053,76561198090536917,391720,268
1054,76561198090536917,394690,6069
1055,76561198090536917,397900,1093
1056,76561198090536917,410380,76
1057,76561198090536917,413150,2000
1058,76561198090536917,239140,1735
1059,76561198090536917,438040,589
1060,76561198090536917,374320,73
1061,76561198090536917,444090,13333
1062,76561198090536917,596350,0
1063,76561198090536917,453480,0
1064,76561198090536917,207140,480
1065,76561198090536917,48000,62
1066,76561198090536917,534500,174
1067,76561198090536917,550210,0
1068,76561198090536917,588430,6
1069,76561198090536917,219640,125
1070,76561198090536917,9480,0
1071,76561198090536917,633251,22
1072,76561198090536917,660740,0
1073,76561198090536917,669300,0
1074,76561198090536917,674460,0
1075,76561198090536917,675150,0
1076,76561198090536917,675151,0
1077,76561198090536917,675152,0
1078,76561198090536917,678550,0
1079,76561198090536917,692330,0
1080,76561198090536917,726920,0
1081,76561198090536917,748950,0
1082,76561198090536917,749020,0
1083,76561198090536917,755440,0
1084,76561198090536917,759320,0
1085,76561198090536917,763470,0
1086,76561198090536917,646570,1362
1087,76561198090536917,218620,141
1088,76561198090536917,674940,583
1089,76561198090536917,251950,0
1090,76561198090536917,427460,0
1091,76561198090536917,504370,36
1092,76561198090536917,755790,37
1093,76561198090536917,231430,125
1094,76561198090536917,368230,201
1095,76561198090536917,359550,13624
1096,76561198090536917,623990,12
1097,76561198090536917,813820,189
1098,76561198090536917,878760,0
1099,76561198090536917,433850,0
1100,76561198090536917,439700,0
1101,76561198090536917,552500,3519
1102,76561198090536917,737010,0
1103,76561198090536917,203770,92
1104,76561198090536917,490220,171
1105,76561198090536917,334210,98
1106,76561198090536917,714010,40
1107,76561198090536917,365450,108
1108,76561198090536917,304390,295
1109,76561198090536917,654310,0
1110,76561198090536917,43110,0
1111,76561198090536917,638070,151
1112,76561198090536917,395170,131
1113,76561198090536917,204880,191
1114,76561198090536917,285800,144
1115,76561198090536917,343710,112
1116,76561198090536917,1046930,1007
1117,76561198090536917,226840,0
1118,76561198090536917,1128810,137
1119,76561198090536917,1085660,0
1120,76561198090536917,220820,0
1121,76561198090536917,996470,969
1122,76561198090536917,418270,0
1123,76561198090536917,582660,0
1124,76561198090536917,836620,492
1125,76561198090536917,555000,0
1126,76561198090536917,203160,0
1127,76561198090536917,289690,0
1128,76561198090536917,308600,0
1129,76561198090536917,34330,0
1130,76561198090536917,640590,0
1131,76561198090536917,242700,0
1132,76561198090536917,919220,0
1133,76561198090536917,729660,0
1134,76561198090536917,616560,0
1135,76561198090536917,424840,0
1136,76561198090536917,297130,76
1137,76561198090778060,4000,846
1138,76561198090778060,550,1906
1139,76561198090778060,8980,519
1140,76561198090778060,729040,0
1141,76561198090778060,48000,0
1142,76561198090778060,201700,0
1143,76561198090778060,49520,222
1144,76561198090778060,219640,510
1145,76561198090778060,57690,127
1146,76561198090778060,227300,551
1147,76561198090778060,99910,118
1148,76561198090778060,109600,0
1149,76561198090778060,113400,0
1150,76561198090778060,207230,327
1151,76561198090778060,230410,324
1152,76561198090778060,238960,2
1153,76561198090778060,263500,11
1154,76561198090778060,237310,0
1155,76561198090778060,248570,232
1156,76561198090778060,42160,41
1157,76561198090778060,217200,52
1158,76561198090778060,224220,127
1159,76561198090778060,221680,6521
1160,76561198090778060,218620,265
1161,76561198090778060,222880,344
1162,76561198090778060,252670,127
1163,76561198090778060,252950,2256
1164,76561198090778060,263060,424
1165,76561198090778060,8930,521
1166,76561198090778060,48700,6793
1167,76561198090778060,295690,150
1168,76561198090778060,296910,15
1169,76561198090778060,303210,111
1170,76561198090778060,304030,212
1171,76561198090778060,304050,278
1172,76561198090778060,304930,142
1173,76561198090778060,306040,156
1174,76561198090778060,291480,11
1175,76561198090778060,323370,0
1176,76561198090778060,261640,252
1177,76561198090778060,730,61500
1178,76561198090778060,305620,6778
1179,76561198090778060,277950,424
1180,76561198090778060,337950,22
1181,76561198090778060,339610,4087
1182,76561198090778060,343360,190
1183,76561198090778060,345520,0
1184,76561198090778060,287290,9
1185,76561198090778060,339280,0
1186,76561198090778060,363970,1089
1187,76561198090778060,343100,127
1188,76561198090778060,370190,0
1189,76561198090778060,370510,165
1190,76561198090778060,386360,0
1191,76561198090778060,858460,0
1192,76561198090778060,291550,1096
1193,76561198090778060,394380,5
1194,76561198090778060,395520,1
1195,76561198090778060,236110,0
1196,76561198090778060,280790,26
1197,76561198090778060,415270,7
1198,76561198090778060,244930,6
1199,76561198090778060,444090,18425
1200,76561198090778060,596350,0
1201,76561198090778060,394230,435
1202,76561198090778060,485610,209
1203,76561198090778060,442080,201
1204,76561198090778060,427460,0
1205,76561198090778060,504370,420
1206,76561198090778060,319630,1
1207,76561198090778060,517910,0
1208,76561198090778060,545110,69
1209,76561198090778060,550900,1
1210,76561198090778060,568810,1015
1211,76561198090778060,204300,42
1212,76561198090778060,368420,1
1213,76561198090778060,1172470,2
1214,76561198090778060,996470,2
1215,76561198091070165,48700,0
1216,76561198091070165,205790,0
1217,76561198091070165,99900,39
1218,76561198091070165,206210,0
1219,76561198091070165,208090,0
1220,76561198091070165,224260,0
1221,76561198091070165,203160,232
1222,76561198091070165,218620,0
1223,76561198091070165,299740,102
1224,76561198091070165,912290,0
1225,76561198091070165,304050,1164
1226,76561198091070165,304930,68
1227,76561198091070165,224600,0
1228,76561198091070165,227940,9
1229,76561198091070165,730,90799
1230,76561198091070165,306130,909
1231,76561198091070165,292030,448
1232,76561198091070165,382490,7
1233,76561198091070165,389430,4244
1234,76561198091070165,390340,0
1235,76561198091070165,359550,2914
1236,76561198091070165,623990,0
1237,76561198091070165,502550,18
1238,76561198091070165,550040,0
1239,76561198091070165,550900,0
1240,76561198091070165,578080,34333
1241,76561198091070165,714210,178
1242,76561198091070165,427460,0
1243,76561198091070165,504370,193
1244,76561198091070165,760160,312
1245,76561198091070165,813820,20
1246,76561198091070165,878760,0
1247,76561198091070165,905370,42
1248,76561198091070165,43110,0
1249,76561198091070165,1046930,232
1250,76561198091070165,1063730,2772
1251,76561198091070165,761890,275
1252,76561198091070165,1097150,1783
1253,76561198091070165,1172470,6232
1254,76561198091070165,1449850,0
1255,76561198091070165,1599340,17448
1256,76561198091991726,500,0
1257,76561198091991726,550,0
1258,76561198091991726,205790,0
1259,76561198091991726,730,61763
1260,76561198096002021,550,2450
1261,76561198096002021,105600,12066
1262,76561198096002021,72850,6936
1263,76561198096002021,205790,0
1264,76561198096002021,12810,881
1265,76561198096002021,245550,0
1266,76561198096002021,343450,0
1267,76561198096002021,252950,167332
1268,76561198096002021,11450,45
1269,76561198096002021,12710,0
1270,76561198096002021,35450,506
1271,76561198096002021,236830,71
1272,76561198096002021,304050,4
1273,76561198096002021,304930,7107
1274,76561198096002021,227940,0
1275,76561198096002021,730,2028
1276,76561198096002021,322330,1006
1277,76561198096002021,386360,6387
1278,76561198096002021,858460,0
1279,76561198096002021,442080,0
1280,76561198096002021,273350,34
1281,76561198096002021,550040,0
1282,76561198096002021,218620,2401
1283,76561198111388437,10,0
1284,76561198111388437,80,0
1285,76561198111388437,100,0
1286,76561198111388437,300,0
1287,76561198111388437,20,0
1288,76561198111388437,30,0
1289,76561198111388437,40,0
1290,76561198111388437,50,649
1291,76561198111388437,60,0
1292,76561198111388437,70,499
1293,76561198111388437,130,196
1294,76561198111388437,220,665
1295,76561198111388437,340,0
1296,76561198111388437,240,0
1297,76561198111388437,280,0
1298,76561198111388437,360,0
1299,76561198111388437,320,0
1300,76561198111388437,380,307
1301,76561198111388437,4000,120
1302,76561198111388437,4700,2463
1303,76561198111388437,400,0
1304,76561198111388437,420,179
1305,76561198111388437,12140,491
1306,76561198111388437,12150,301
1307,76561198111388437,20900,80
1308,76561198111388437,500,0
1309,76561198111388437,550,168
1310,76561198111388437,620,221
1311,76561198111388437,20920,292
1312,76561198111388437,48000,291
1313,76561198111388437,70600,0
1314,76561198111388437,205790,0
1315,76561198111388437,204100,845
1316,76561198111388437,34330,42
1317,76561198111388437,217200,42
1318,76561198111388437,242760,0
1319,76561198111388437,41070,789
1320,76561198111388437,564310,0
1321,76561198111388437,231430,0
1322,76561198111388437,251570,82477
1323,76561198111388437,225840,796
1324,76561198111388437,285310,555
1325,76561198111388437,10150,0
1326,76561198111388437,115320,0
1327,76561198111388437,221380,2054
1328,76561198111388437,287450,1538
1329,76561198111388437,324680,0
1330,76561198111388437,255710,17
1331,76561198111388437,362890,284
1332,76561198111388437,389430,114174
1333,76561198111388437,397350,156
1334,76561198111388437,888040,443
1335,76561198111388437,730,0
1336,76561198111388437,450390,0
1337,76561198111388437,1222670,65
1338,76561198111388437,424840,0
1339,76561198111388437,1599340,256
1340,76561198116352802,1250,0
1341,76561198116352802,35420,0
1342,76561198116352802,55150,0
1343,76561198116352802,200170,5997
1344,76561198116352802,227300,3093
1345,76561198116352802,211500,32
1346,76561198116352802,44350,226
1347,76561198116352802,3910,0
1348,76561198116352802,242760,7921
1349,76561198116352802,252950,175381
1350,76561198116352802,293260,0
1351,76561198116352802,304030,40
1352,76561198116352802,291480,0
1353,76561198116352802,205790,0
1354,76561198116352802,238320,74
1355,76561198116352802,730,113879
1356,76561198116352802,334230,20
1357,76561198116352802,346330,0
1358,76561198116352802,255710,3101
1359,76561198116352802,367450,380
1360,76561198116352802,369200,150
1361,76561198116352802,381210,708
1362,76561198116352802,384300,8978
1363,76561198116352802,386360,703
1364,76561198116352802,858460,0
1365,76561198116352802,291550,2807
1366,76561198116352802,391720,0
1367,76561198116352802,397900,1096
1368,76561198116352802,431960,185
1369,76561198116352802,477160,1167
1370,76561198116352802,513710,392
1371,76561198116352802,518790,2701
1372,76561198116352802,527450,0
1373,76561198116352802,550210,0
1374,76561198116352802,568810,22
1375,76561198116352802,578080,23701
1376,76561198116352802,209080,34
1377,76561198116352802,608800,34
1378,76561198116352802,386180,16
1379,76561198116352802,218620,500
1380,76561198116352802,655790,0
1381,76561198116352802,657200,34
1382,76561198116352802,674940,124
1383,76561198116352802,629520,4434
1384,76561198116352802,755790,5103
1385,76561198116352802,359550,685
1386,76561198116352802,623990,0
1387,76561198116352802,433850,0
1388,76561198116352802,439700,0
1389,76561198116352802,611500,0
1390,76561198116352802,304390,0
1391,76561198116352802,654310,0
1392,76561198116352802,231430,0
1393,76561198116352802,1100600,734
1394,76561198116352802,1100620,0
1395,76561198116352802,1172470,416
1396,76561198116352802,996470,796
1397,76561198116352802,1063730,44943
1398,76561198116352802,203160,0
1399,76561198116352802,1404210,1205
1400,76561198116352802,1293830,1211
1401,76561198118777432,10,2196
1402,76561198118777432,80,0
